PRIMARY_FACILITY_ID,FACILITY_NAME,PERMIT_NO,CLIENT_ID,CLIENT_NAME,MUNICIPALITY,COUNTY,REGION,PERMIT_TYPE,FEE_CATEGORY,LATEST_PERMIT_ISSUE_DATE,AVAILABLE_LAND,TOTAL_AEUS,LOCATION_ADDRESS,LOCATION_ADDRESS_CITY_STATE_ZIP,ANIMAL_TYPES
668600,ROHRER DAIRY FARM CAFO,PAG123882,202024,ROHRER DAIRY FARM LLC,Manor Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/18/2019,1011.10,2811.12,124 CHARLESTOWN RD,"WASHINGTON BORO, PA 17582",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
833132,IRONSTONE FARM,PAG123883,348294,WENGER JASON,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/13/2019,109,529.39,5376 ELIZABETHTOWN RD,"MANHEIM, PA 17545",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
833132,IRONSTONE FARM,PAG123883,348294,WENGER JASON,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/13/2019,109,529.39,5376 ELIZABETHTOWN RD,"MANHEIM, PA 17545",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
833132,IRONSTONE FARM,PAG123883,348294,WENGER JASON,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/13/2019,109,529.39,5376 ELIZABETHTOWN RD,"MANHEIM, PA 17545",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
833132,IRONSTONE FARM,PAG123883,348294,WENGER JASON,Rapho Twp,Lancaster,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/13/2019,109,529.39,5376 ELIZABETHTOWN RD,"MANHEIM, PA 17545",Swine - Wean to finish - 140 lbs (15-265)
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/30/2019,560.10,553.58,638 RAILROAD RD,"MOHRSVILLE, PA 19541",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/30/2019,560.10,553.58,638 RAILROAD RD,"MOHRSVILLE, PA 19541",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/30/2019,560.10,553.58,638 RAILROAD RD,"MOHRSVILLE, PA 19541",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
833826,REU-HEL CAFO,PAG123884,348517,TROUTMAN CONNIE & TROUTMAN SCOTT,Centre Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/30/2019,560.10,553.58,638 RAILROAD RD,"MOHRSVILLE, PA 19541",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
834215,ERIC NEWSWANGER CAFO,PAG123886,349348,ERIC NEWSWANGER,Union Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/18/2019,36,600.53,107 AWOL RD,"JONESTOWN, PA 17038",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
834215,ERIC NEWSWANGER CAFO,PAG123886,349348,ERIC NEWSWANGER,Union Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/18/2019,36,600.53,107 AWOL RD,"JONESTOWN, PA 17038","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
733775,SONNEN SPRING POULTRY FARM CAFO,PAG123887,253816,MALCOLM J SONNEN,Millcreek Twp,Lebanon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/26/2019,13,242.08,101 SONNENS RD,"RICHLAND, PA 17087-9401",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
835244,KEVIN MARTIN CAFO,PAG123888,350001,MARTIN KEVIN Z,Jefferson Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/09/2019,1,399.70,288 SHARTLESVILLE ROAD,"BERNVILLE, PA 19506",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
835244,KEVIN MARTIN CAFO,PAG123888,350001,MARTIN KEVIN Z,Jefferson Twp,Berks,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/09/2019,1,399.70,288 SHARTLESVILLE ROAD,"BERNVILLE, PA 19506","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
835633,MOUNT ROCK DAIRY,PAG123890,350759,MOUNT ROCK DAIRY LLC,West Pennsboro Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/22/2019,144.70,2618.50,473 MOUNT ROCK ROAD,"NEWVILLE, PA 17241",Dairy - Holstein/Brown Swiss - Cow - 1300 lbs
835633,MOUNT ROCK DAIRY,PAG123890,350759,MOUNT ROCK DAIRY LLC,West Pennsboro Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/22/2019,144.70,2618.50,473 MOUNT ROCK ROAD,"NEWVILLE, PA 17241",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
835633,MOUNT ROCK DAIRY,PAG123890,350759,MOUNT ROCK DAIRY LLC,West Pennsboro Twp,Cumberland,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/22/2019,144.70,2618.50,473 MOUNT ROCK ROAD,"NEWVILLE, PA 17241",Dairy - Holstein/Brown Swiss - Calf (0-1 yr) - 375 lbs (100-650)
835791,S&J FARM,PAG123891,350926,S & J FARMS LLC,,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,414.50,670.81,9454 NEWBURG RD,"NEWBURG, PA 17240",Beef - Calf (0-8 mos) - 300 lbs (100-500)
835791,S&J FARM,PAG123891,350926,S & J FARMS LLC,,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,414.50,670.81,9454 NEWBURG RD,"NEWBURG, PA 17240",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
835791,S&J FARM,PAG123891,350926,S & J FARMS LLC,,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,414.50,670.81,9454 NEWBURG RD,"NEWBURG, PA 17240",Beef - Cow - 1400 lbs
835791,S&J FARM,PAG123891,350926,S & J FARMS LLC,,Franklin,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,414.50,670.81,9454 NEWBURG RD,"NEWBURG, PA 17240",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
836387,CASEY CAROWICK SWINE CAFO,PAG123892,351245,CAROWICK CASEY S,Cass Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,325.60,766.07,16946 BEAVERTOWN ROAD,"TODD, PA 16685",Beef - Calf (0-8 mos) - 300 lbs (100-500)
836387,CASEY CAROWICK SWINE CAFO,PAG123892,351245,CAROWICK CASEY S,Cass Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,325.60,766.07,16946 BEAVERTOWN ROAD,"TODD, PA 16685",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
836387,CASEY CAROWICK SWINE CAFO,PAG123892,351245,CAROWICK CASEY S,Cass Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,325.60,766.07,16946 BEAVERTOWN ROAD,"TODD, PA 16685",Beef - Cow - 1400 lbs
836387,CASEY CAROWICK SWINE CAFO,PAG123892,351245,CAROWICK CASEY S,Cass Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,325.60,766.07,16946 BEAVERTOWN ROAD,"TODD, PA 16685",Beef - Bull - 1500
836387,CASEY CAROWICK SWINE CAFO,PAG123892,351245,CAROWICK CASEY S,Cass Twp,Huntingdon,SCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/30/2019,325.60,766.07,16946 BEAVERTOWN ROAD,"TODD, PA 16685",Swine - Grow finish - 155 lbs (45-265)
837771,STONE BRIDGE FARM,PAG123896,352635,AG VENTURES LLC,Fannett Twp,Franklin,SCRO,,PAG-12 CAFO Permit,NOT ISSUED,5.20,328.19,18104 STONE BRIDGE RD,"SPRING RUN, PA 17262",Swine - Grow finish - 155 lbs (45-265)
559415,GARY A & SANDRA L PFLEEGOR,PAG124801,145973,GARY A & SANDRA L PFLEEGOR,Kelly Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/31/2015,80,583.54,"560 GOODMAN ROAD, 560 GOODMAN RD","LEWISBURG, PA 17837-9636",Swine - Grow finish - 155 lbs (45-265)
563745,LAMAR E TROUP FARM,PAG124803,148889,LAMAR E TROUP,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/04/2015,394.90,497.17,632 TROUP RD,"BEAVER SPRINGS, PA 17812-9116",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
563745,LAMAR E TROUP FARM,PAG124803,148889,LAMAR E TROUP,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/04/2015,394.90,497.17,632 TROUP RD,"BEAVER SPRINGS, PA 17812-9116",Swine - Grow finish - 155 lbs (45-265)
563745,LAMAR E TROUP FARM,PAG124803,148889,LAMAR E TROUP,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/04/2015,394.90,497.17,632 TROUP RD,"BEAVER SPRINGS, PA 17812-9116",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
563745,LAMAR E TROUP FARM,PAG124803,148889,LAMAR E TROUP,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/04/2015,394.90,497.17,632 TROUP RD,"BEAVER SPRINGS, PA 17812-9116",Draft Horses - Yearling (12-24 mos)- 1150 lbs (1000-1300)
563753,STONES HOG PROD LLC,PAG124804,306468,STONES HOG PROD LLC,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,11/29/2016,140,975.91,12547 STAGE RD,"MC CLURE, PA 17841-8274",Swine - Grow finish - 155 lbs (45-265)
563755,DAVID GROFF FARM,PAG124805,148895,DAVID N & MARY L GROFF,Kelly Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/22/2017,41,634,262 PAWLING RD,"LEWISBURG, PA 17837-7311",Swine - Grow finish - 155 lbs (45-265)
563767,BUFFALO VALLEY FARM,PAG124806,148903,JERREL BRUBAKER,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/14/2017,850.80,673.25,269 MEETING HOUSE LN,"LEWISBURG, PA 17837-8862",Swine - Grow finish - 155 lbs (45-265)
563767,BUFFALO VALLEY FARM,PAG124806,148903,JERREL BRUBAKER,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/14/2017,850.80,673.25,269 MEETING HOUSE LN,"LEWISBURG, PA 17837-8862","Poultry - Chickens - Broiler, medium (0-35 days) - 2.3 lbs (0.090-4.5)"
569448,BROCK N HITE,PAG124809,338564,HITE BROCK N,Terry Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,10/26/2017,317.10,632.20,331 VIALL HILL RD,"TOWANDA, PA 18848-8038",Swine - Wean to finish - 140 lbs (15-265)
570459,MCCLELLAN FARMS FINISHERS,PAG124811,160977,MCCLELLAN MATTHEW L,Granville Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/26/2017,155.70,514.69,443 COOLBAUGH HILL RD,"GRANVILLE SUMMIT, PA 16926-9216",Swine - Grow finish - 155 lbs (45-265)
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/25/2018,294.90,590.70,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Dairy - Holstein/Brown Swiss - Heifer (1-2 yr) - 900 lbs (650-1150)
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/25/2018,294.90,590.70,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Dairy - Holstein/Brown Swiss - Bull - 1500 lbs
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/25/2018,294.90,590.70,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Dairy - Jersey - Heifer (1-2 yr) - 600 lbs (400-800)
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/25/2018,294.90,590.70,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Dairy - Jersey - Calf (0-1 yr) - 225 lbs (50-400)
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/25/2018,294.90,590.70,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Dairy - Jersey - Bull - 1000 lbs
628710,SNOOK FARM CAFO,PAG124814,192016,SNOOK MICHAEL S,Franklin Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/25/2018,294.90,590.70,1510 WHITE CHURCH RD,"MIDDLEBURG, PA 17842-9343",Swine - Grow finish - 155 lbs (45-265)
550358,BOYLES SWINE FARM,PAG124816,140114,BOYLES ROBERT,Franklin Twp,Lycoming,NCRO,PAG-12 Concentrated Animal Feed Operations,CAFO Individual Permit,08/31/2015,269,586.26,FAIRVIEW RD,"UNITYVILLE, PA 17774",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
550358,BOYLES SWINE FARM,PAG124816,140114,BOYLES ROBERT,Franklin Twp,Lycoming,NCRO,PAG-12 Concentrated Animal Feed Operations,CAFO Individual Permit,08/31/2015,269,586.26,FAIRVIEW RD,"UNITYVILLE, PA 17774",Beef - Cow - 1400 lbs
550358,BOYLES SWINE FARM,PAG124816,140114,BOYLES ROBERT,Franklin Twp,Lycoming,NCRO,PAG-12 Concentrated Animal Feed Operations,CAFO Individual Permit,08/31/2015,269,586.26,FAIRVIEW RD,"UNITYVILLE, PA 17774",Beef - Bull - 1500
550358,BOYLES SWINE FARM,PAG124816,140114,BOYLES ROBERT,Franklin Twp,Lycoming,NCRO,PAG-12 Concentrated Animal Feed Operations,CAFO Individual Permit,08/31/2015,269,586.26,FAIRVIEW RD,"UNITYVILLE, PA 17774",Swine - Grow finish - 155 lbs (45-265)
691938,HACKMAN FARM CAFO,PAG124819,247719,HACKMAN WILLARD G,Delmar Twp,Tioga,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2018,370,624,1035 DEAN HILL RD,"WELLSBORO, PA 16901-7406",Beef - Calf (0-8 mos) - 300 lbs (100-500)
691938,HACKMAN FARM CAFO,PAG124819,247719,HACKMAN WILLARD G,Delmar Twp,Tioga,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2018,370,624,1035 DEAN HILL RD,"WELLSBORO, PA 16901-7406",Beef - Cow - 1400 lbs
691938,HACKMAN FARM CAFO,PAG124819,247719,HACKMAN WILLARD G,Delmar Twp,Tioga,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/16/2018,370,624,1035 DEAN HILL RD,"WELLSBORO, PA 16901-7406",Swine - Grow finish - 155 lbs (45-265)
705928,JUST-A-MERE FAMILY FARM CAFO,PAG124821,337523,JUST A MERE FAMILY FARM LLC,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/08/2018,263.50,116.64,3746 MAHANTONGO CREEK RD,"DALMATIA, PA 17017-7235",Beef - Calf (0-8 mos) - 300 lbs (100-500)
705928,JUST-A-MERE FAMILY FARM CAFO,PAG124821,337523,JUST A MERE FAMILY FARM LLC,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/08/2018,263.50,116.64,3746 MAHANTONGO CREEK RD,"DALMATIA, PA 17017-7235",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
705928,JUST-A-MERE FAMILY FARM CAFO,PAG124821,337523,JUST A MERE FAMILY FARM LLC,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/08/2018,263.50,116.64,3746 MAHANTONGO CREEK RD,"DALMATIA, PA 17017-7235",Beef - Cow - 1400 lbs
705928,JUST-A-MERE FAMILY FARM CAFO,PAG124821,337523,JUST A MERE FAMILY FARM LLC,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,02/08/2018,263.50,116.64,3746 MAHANTONGO CREEK RD,"DALMATIA, PA 17017-7235",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
690402,HEIMBACH FARM CAFO,PAG124823,247895,HEIMBACH KEITH,Granville Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/07/2017,318.90,677.92,129 DON PACKARD RD,"GRANVILLE SUMMIT, PA 16926-9231",Beef - Cow - 1400 lbs
690402,HEIMBACH FARM CAFO,PAG124823,247895,HEIMBACH KEITH,Granville Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/07/2017,318.90,677.92,129 DON PACKARD RD,"GRANVILLE SUMMIT, PA 16926-9231",Swine - Sow and litter - 470 lbs
690402,HEIMBACH FARM CAFO,PAG124823,247895,HEIMBACH KEITH,Granville Twp,Bradford,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,03/07/2017,318.90,677.92,129 DON PACKARD RD,"GRANVILLE SUMMIT, PA 16926-9231",Bison - Cow - 1200 lbs 
696200,LANE FARM CAFO,PAG124824,253730,RODNEY E LANE,Harrison Twp,Potter,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/25/2018,639,685.37,HOWARD RD,"HARRISON VALLEY, PA 16927",Beef - Calf (0-8 mos) - 300 lbs (100-500)
696200,LANE FARM CAFO,PAG124824,253730,RODNEY E LANE,Harrison Twp,Potter,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/25/2018,639,685.37,HOWARD RD,"HARRISON VALLEY, PA 16927",Beef - Cow - 1400 lbs
696200,LANE FARM CAFO,PAG124824,253730,RODNEY E LANE,Harrison Twp,Potter,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,01/25/2018,639,685.37,HOWARD RD,"HARRISON VALLEY, PA 16927",Swine - Grow finish - 155 lbs (45-265)
689731,PINE HURST ACRES CAFO,PAG124825,341356,PINE HURST ACRES,Rush Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,2327.80,626.63,3036 SUNBURY RD,"DANVILLE, PA 17821-9454",Beef - Calf (0-8 mos) - 300 lbs (100-500)
689731,PINE HURST ACRES CAFO,PAG124825,341356,PINE HURST ACRES,Rush Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,2327.80,626.63,3036 SUNBURY RD,"DANVILLE, PA 17821-9454",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
689731,PINE HURST ACRES CAFO,PAG124825,341356,PINE HURST ACRES,Rush Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,2327.80,626.63,3036 SUNBURY RD,"DANVILLE, PA 17821-9454",Beef - Cow - 1400 lbs
689731,PINE HURST ACRES CAFO,PAG124825,341356,PINE HURST ACRES,Rush Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,2327.80,626.63,3036 SUNBURY RD,"DANVILLE, PA 17821-9454",Swine - Grow finish - 155 lbs (45-265)
693186,SHADY RILL FARM CAFO,PAG124827,250288,SHADY RILL HOG,Washington Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/03/2014,642,916,252 THARP RD,"MOUNT PLEASANT MILLS, PA 17853-8310",Swine - Nursery Pig - 30 lbs (15-45)
693186,SHADY RILL FARM CAFO,PAG124827,250288,SHADY RILL HOG,Washington Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/03/2014,642,916,252 THARP RD,"MOUNT PLEASANT MILLS, PA 17853-8310",Swine - Wean to finish - 140 lbs (15-265)
693186,SHADY RILL FARM CAFO,PAG124827,250288,SHADY RILL HOG,Washington Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/03/2014,642,916,252 THARP RD,"MOUNT PLEASANT MILLS, PA 17853-8310",Swine - Gestating Sow - 400 lbs
693186,SHADY RILL FARM CAFO,PAG124827,250288,SHADY RILL HOG,Washington Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/03/2014,642,916,252 THARP RD,"MOUNT PLEASANT MILLS, PA 17853-8310",Swine - Sow and litter - 470 lbs
693186,SHADY RILL FARM CAFO,PAG124827,250288,SHADY RILL HOG,Washington Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,07/03/2014,642,916,252 THARP RD,"MOUNT PLEASANT MILLS, PA 17853-8310",Swine - Boar - 450 lbs
699404,JONATHAN STAUFFER FARM CAFO,PAG124829,258281,STAUFFER JONATHAN,Upper Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,05/01/2018,10,260.40,3535 OLD STATE RD,"LECK KILL, PA 17836-7710",Poultry - Chickens - Layer (18-65 wks) - 3.10 lbs (2.75-3.45)
687631,DENNIS ZIMMERMAN DUCK FARM CAFO,PAG124830,248148,ZIMMERMAN DENNIS,Spring Twp,Snyder,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,09/25/2018,1,15.28,55 ZIMMERMAN LN,"BEAVER SPRINGS, PA 17812-9370",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
703471,MONTOUR FARMS CAFO,PAG124831,261864,DROST PETE,Derry Twp,Montour,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2018,27,438.99,30 GREENLEAF RD,"BLOOMSBURG, PA 17815-6575",Poultry - Chickens - Pullet (0-18 wks) - 1.42 lbs (0.08-2.75)
703471,MONTOUR FARMS CAFO,PAG124831,261864,DROST PETE,Derry Twp,Montour,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2018,27,438.99,30 GREENLEAF RD,"BLOOMSBURG, PA 17815-6575","Poultry - Chickens - Broiler, large (0-53 days) - 3.0 lbs (0.09-6.0)"
703471,MONTOUR FARMS CAFO,PAG124831,261864,DROST PETE,Derry Twp,Montour,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2018,27,438.99,30 GREENLEAF RD,"BLOOMSBURG, PA 17815-6575","Poultry - Chickens - Broiler, medium (0-35 days) - 2.3 lbs (0.090-4.5)"
703471,MONTOUR FARMS CAFO,PAG124831,261864,DROST PETE,Derry Twp,Montour,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,06/01/2018,27,438.99,30 GREENLEAF RD,"BLOOMSBURG, PA 17815-6575","Poultry - Chickens - Roaster - Male (0-7 wks), Female (0-9 wks) - 3.54 lbs (0.09-7)"
704637,ELAM B STOLTZFOOS JR FARM,PAG124832,351355,ELAM B STOLTZFOOS JR,Lower Mahanoy Twp,Northumberland,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,08/06/2019,22.60,100.23,322 HATCHERY RD,"DALMATIA, PA 17017-8210",Poultry - Duck (0-43 days) - 3.56 lbs (0.11-7)
706341,HILLCREST SWINE FARM,PAG124833,304419,HILLCREST SWINE FARM,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,34.20,873.41,121 PARADISE LN,"LEWISBURG, PA 17837",Beef - Finishing (8-24 mos) - 950 lbs (500-1400)
706341,HILLCREST SWINE FARM,PAG124833,304419,HILLCREST SWINE FARM,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,34.20,873.41,121 PARADISE LN,"LEWISBURG, PA 17837",Swine - Nursery Pig - 30 lbs (15-45)
706341,HILLCREST SWINE FARM,PAG124833,304419,HILLCREST SWINE FARM,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,34.20,873.41,121 PARADISE LN,"LEWISBURG, PA 17837",Swine - Wean to finish - 140 lbs (15-265)
706341,HILLCREST SWINE FARM,PAG124833,304419,HILLCREST SWINE FARM,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,34.20,873.41,121 PARADISE LN,"LEWISBURG, PA 17837",Poultry - Chickens - Layer (18-105 wks) - 3.15 lbs (weighted avg)
706341,HILLCREST SWINE FARM,PAG124833,304419,HILLCREST SWINE FARM,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,34.20,873.41,121 PARADISE LN,"LEWISBURG, PA 17837","Sheep, larger breed - Ewe - 175 lbs"
706341,HILLCREST SWINE FARM,PAG124833,304419,HILLCREST SWINE FARM,Buffalo Twp,Union,NCRO,PAG-12 Concentrated Animal Feed Operations,PAG-12 CAFO Permit,04/01/2018,34.20,873.41,121 PARADISE LN,"LEWISBURG, PA 17837",Ponies & Donkeys - Mature - 600 lbs
